id,labels
1477,7.16E+02
1478,8.99E+02
1479,1.30E+02
1480,1.08E+03
1481,3.44E+02
1482,5.51E+02
1483,4.85E+02
1484,3.76E+02
1485,-1.00E+00
1486,8.88E+02
1487,-1.00E+00
1488,2.70E+01
1489,-1.00E+00
1490,8.14E+02
1491,1.09E+03
1492,5.79E+02
1493,-1.00E+00
1494,1.34E+02
1495,8.74E+02
1496,4.23E+02
1497,4.64E+02
1498,3.68E+02
1499,5.55E+02
1500,6.86E+02
1501,1.20E+03
1502,5.73E+02
1503,5.36E+02
1504,5.49E+02
1505,9.50E+01
1506,-1.00E+00
1507,5.96E+02
1508,9.81E+02
1509,-1.00E+00
1510,3.91E+02
1511,7.50E+01
1512,2.66E+02
1513,1.12E+03
1514,9.16E+02
1515,1.07E+03
1516,4.68E+02
1517,1.16E+03
1518,1.51E+02
1519,4.03E+02
1520,5.07E+02
1521,-1.00E+00
1522,-1.00E+00
1523,5.45E+02
1524,1.12E+03
1525,8.23E+02
1526,8.83E+02
1527,9.20E+01
1528,6.01E+02
1529,1.17E+03
1530,4.49E+02
1531,1.55E+02
1532,6.21E+02
1533,3.52E+02
1534,6.26E+02
1535,3.94E+02
1536,1.18E+03
1537,1.04E+03
1538,4.86E+02
1539,-1.00E+00
1540,1.17E+02
1541,7.60E+02
1542,6.80E+02
1543,7.69E+02
1544,5.71E+02
1545,-1.00E+00
1546,3.17E+02
1547,6.50E+02
1548,8.30E+01
1549,4.67E+02
1550,-1.00E+00
1551,8.00E+00
1552,8.17E+02
1553,7.50E+01
1554,3.30E+01
1555,7.37E+02
1556,7.97E+02
1557,9.92E+02
1558,4.46E+02
1559,7.50E+02
1560,7.74E+02
1561,7.44E+02
1562,1.04E+03
1563,-1.00E+00
1564,-1.00E+00
1565,6.01E+02
1566,-1.00E+00
1567,1.10E+03
1568,2.61E+02
1569,3.79E+02
1570,4.54E+02
1571,1.07E+03
1572,5.69E+02
1573,1.17E+03
1574,7.66E+02
1575,1.02E+02
1576,1.06E+03
1577,-1.00E+00
1578,2.90E+02
1579,8.58E+02
1580,5.63E+02
1581,3.24E+02
1582,6.41E+02
1583,8.34E+02
1584,5.10E+02
1585,4.89E+02
1586,-1.00E+00
1587,4.11E+02
1588,-1.00E+00
1589,4.67E+02
1590,3.12E+02
1591,4.68E+02
1592,1.14E+03
1593,5.00E+01
1594,6.02E+02
1595,1.02E+03
1596,9.37E+02
1597,2.59E+02
1598,4.41E+02
1599,-1.00E+00
1600,1.21E+03
1601,6.07E+02
1602,1.49E+02
1603,3.86E+02
1604,3.78E+02
1605,1.01E+03
1606,4.00E+02
1607,1.15E+03
1608,3.81E+02
1609,-1.00E+00
1610,5.10E+02
1611,5.32E+02
1612,-1.00E+00
1613,-1.00E+00
1614,4.06E+02
1615,4.04E+02
1616,6.80E+02
1617,8.00E+02
1618,3.00E+01
1619,1.10E+03
1620,9.85E+02
1621,5.13E+02
1622,1.30E+01
1623,2.56E+02
1624,5.20E+02
1625,6.06E+02
1626,4.06E+02
1627,1.68E+02
1628,-1.00E+00
1629,1.01E+03
1630,1.18E+02
1631,-1.00E+00
1632,4.70E+01
1633,-1.00E+00
1634,9.67E+02
1635,6.88E+02
1636,7.27E+02
1637,3.92E+02
1638,5.07E+02
1639,5.10E+02
1640,8.86E+02
1641,9.69E+02
1642,4.40E+01
1643,9.22E+02
1644,8.50E+01
1645,1.75E+02
1646,2.38E+02
1647,6.88E+02
1648,6.06E+02
1649,2.55E+02
1650,1.13E+03
1651,3.29E+02
1652,-1.00E+00
1653,9.84E+02
1654,8.01E+02
1655,5.10E+02
1656,1.13E+03
1657,1.19E+03
1658,3.78E+02
1659,7.08E+02
1660,5.10E+02
1661,1.01E+03
1662,1.17E+03
1663,8.33E+02
1664,1.19E+03
1665,-1.00E+00
1666,6.82E+02
1667,-1.00E+00
1668,4.29E+02
1669,-1.00E+00
1670,1.98E+02
1671,3.02E+02
1672,-1.00E+00
1673,1.03E+03
1674,1.08E+03
1675,4.23E+02
1676,2.03E+02
1677,1.03E+03
1678,1.16E+03
1679,-1.00E+00
1680,1.16E+03
1681,3.04E+02
1682,-1.00E+00
1683,-1.00E+00
1684,4.20E+01
1685,1.19E+03
1686,9.07E+02
1687,1.03E+03
1688,6.07E+02
1689,1.00E+03
1690,1.64E+02
1691,1.04E+03
1692,3.86E+02
1693,-1.00E+00
1694,9.59E+02
1695,-1.00E+00
1696,-1.00E+00
1697,7.86E+02
1698,9.90E+01
1699,9.53E+02
1700,1.71E+02
1701,1.17E+03
1702,8.97E+02
1703,-1.00E+00
1704,5.65E+02
1705,6.25E+02
1706,4.99E+02
1707,-1.00E+00
1708,3.86E+02
1709,1.18E+03
1710,2.73E+02
1711,4.36E+02
1712,1.15E+02
1713,1.15E+03
1714,9.53E+02
1715,8.28E+02
1716,5.58E+02
1717,1.02E+03
1718,1.10E+03
1719,-1.00E+00
1720,2.89E+02
1721,3.10E+01
1722,5.36E+02
1723,3.01E+02
1724,-1.00E+00
1725,4.28E+02
1726,7.16E+02
1727,1.01E+03
1728,-1.00E+00
1729,2.89E+02
1730,5.59E+02
1731,1.72E+02
1732,8.64E+02
1733,-1.00E+00
1734,4.62E+02
1735,8.30E+02
1736,3.72E+02
1737,1.03E+03
1738,9.53E+02
1739,6.23E+02
1740,5.28E+02
1741,1.03E+03
1742,8.77E+02
1743,1.21E+03
1744,1.30E+01
1745,2.79E+02
1746,1.01E+03
1747,1.15E+02
1748,8.25E+02
1749,4.05E+02
1750,1.06E+03
1751,3.86E+02
1752,7.43E+02
1753,6.30E+02
1754,3.55E+02
1755,1.12E+03
1756,-1.00E+00
1757,1.18E+03
1758,8.78E+02
1759,1.13E+03
1760,8.91E+02
1761,5.81E+02
1762,6.15E+02
1763,4.32E+02
1764,-1.00E+00
1765,-1.00E+00
1766,1.06E+03
1767,-1.00E+00
1768,5.89E+02
1769,8.00E+00
1770,5.72E+02
1771,2.18E+02
1772,-1.00E+00
1773,5.73E+02
1774,2.87E+02
1775,3.97E+02
1776,5.58E+02
1777,6.25E+02
1778,1.08E+03
1779,8.66E+02
1780,6.79E+02
1781,1.18E+03
1782,5.07E+02
1783,-1.00E+00
1784,2.44E+02
1785,2.65E+02
1786,1.16E+03
1787,4.39E+02
1788,6.62E+02
1789,9.24E+02
1790,3.80E+02
1791,5.13E+02
1792,9.00E+00
1793,9.62E+02
1794,2.38E+02
1795,-1.00E+00
1796,1.16E+03
1797,4.78E+02
1798,7.64E+02
1799,-1.00E+00
1800,1.34E+02
1801,1.01E+03
1802,8.78E+02
1803,-1.00E+00
1804,-1.00E+00
1805,-1.00E+00
1806,9.68E+02
1807,1.16E+03
1808,-1.00E+00
1809,1.04E+03
1810,1.14E+03
1811,5.10E+02
1812,7.81E+02
1813,1.01E+03
1814,-1.00E+00
1815,-1.00E+00
1816,-1.00E+00
1817,9.61E+02
1818,8.49E+02
1819,9.56E+02
1820,6.88E+02
1821,3.00E+00
1822,1.03E+03
1823,3.09E+02
1824,-1.00E+00
1825,-1.00E+00
1826,4.12E+02
1827,2.26E+02
1828,1.07E+03
1829,3.12E+02
1830,1.07E+03
1831,7.87E+02
1832,4.62E+02
1833,4.25E+02
1834,1.03E+03
1835,5.30E+02
1836,4.93E+02
1837,2.59E+02
1838,-1.00E+00
1839,-1.00E+00
1840,8.84E+02
1841,7.64E+02
1842,2.05E+02
1843,-1.00E+00
1844,6.86E+02
1845,5.16E+02
1846,8.83E+02
1847,1.23E+02
1848,-1.00E+00
1849,3.94E+02
1850,1.02E+03
1851,6.81E+02
1852,8.45E+02
1853,9.10E+02
1854,1.16E+03
1855,9.09E+02
1856,-1.00E+00
1857,1.17E+02
1858,5.75E+02
1859,4.27E+02
1860,-1.00E+00
1861,4.30E+01
1862,1.11E+03
1863,5.14E+02
1864,2.84E+02
1865,7.10E+01
1866,1.18E+03
1867,9.91E+02
1868,1.30E+01
1869,2.25E+02
1870,1.02E+03
1871,3.10E+02
1872,1.17E+03
1873,9.34E+02
1874,4.07E+02
1875,5.70E+02
1876,1.64E+02
1877,4.71E+02
1878,4.93E+02
1879,8.03E+02
1880,8.84E+02
1881,1.02E+03
1882,1.64E+02
1883,1.17E+03
1884,7.20E+01
1885,9.11E+02
1886,-1.00E+00
1887,-1.00E+00
1888,1.01E+03
1889,4.88E+02
1890,1.05E+03
1891,7.36E+02
1892,4.73E+02
1893,-1.00E+00
1894,-1.00E+00
1895,1.19E+03
1896,-1.00E+00
1897,3.71E+02
1898,2.75E+02
1899,3.38E+02
1900,7.40E+01
1901,6.18E+02
1902,1.57E+02
1903,1.01E+03
1904,1.77E+02
1905,-1.00E+00
1906,7.49E+02
1907,8.08E+02
1908,2.52E+02
1909,2.60E+01
1910,3.60E+01
1911,9.36E+02
1912,9.40E+02
1913,1.08E+03
1914,4.90E+01
1915,7.56E+02
1916,-1.00E+00
1917,5.07E+02
1918,8.41E+02
1919,9.99E+02
1920,1.26E+02
1921,6.25E+02
1922,1.19E+03
1923,1.99E+02
1924,2.95E+02
1925,1.16E+03
1926,3.95E+02
1927,8.55E+02
1928,6.15E+02
1929,6.83E+02
1930,9.12E+02
1931,3.18E+02
1932,4.73E+02
1933,4.80E+01
1934,1.10E+03
1935,7.08E+02
1936,-1.00E+00
1937,1.11E+03
1938,1.03E+03
1939,1.18E+03
1940,2.71E+02
1941,2.16E+02
1942,4.23E+02
1943,1.14E+03
1944,-1.00E+00
1945,4.23E+02
1946,-1.00E+00
1947,7.79E+02
1948,7.34E+02
1949,6.06E+02
1950,-1.00E+00
1951,-1.00E+00
1952,2.53E+02
1953,7.00E+00
1954,-1.00E+00
1955,3.58E+02
1956,8.00E+00
1957,-1.00E+00
1958,1.96E+02
1959,5.14E+02
1960,-1.00E+00
1961,-1.00E+00
1962,2.81E+02
1963,7.59E+02
1964,1.84E+02
1965,6.36E+02
1966,4.99E+02
1967,7.46E+02
1968,-1.00E+00
1969,4.47E+02
1970,-1.00E+00
1971,9.90E+01
1972,4.68E+02
1973,2.41E+02
1974,4.91E+02
1975,2.35E+02
1976,5.77E+02
1977,5.79E+02
1978,7.68E+02
1979,3.05E+02
1980,1.09E+03
1981,3.81E+02
1982,-1.00E+00
1983,8.94E+02
1984,5.60E+02
1985,5.73E+02
1986,4.40E+01
1987,6.00E+01
1988,8.91E+02
1989,4.27E+02
1990,1.15E+02
1991,1.19E+03
1992,9.40E+02
1993,5.74E+02
1994,1.14E+03
1995,5.80E+02
1996,1.16E+03
1997,6.37E+02
1998,4.45E+02
1999,4.43E+02
2000,7.14E+02
2001,-1.00E+00
2002,8.00E+01
2003,6.06E+02
2004,1.18E+03
2005,-1.00E+00
2006,5.10E+02
2007,3.67E+02
2008,8.48E+02
2009,1.11E+03
2010,-1.00E+00
2011,7.08E+02
2012,7.24E+02
2013,6.00E+01
2014,-1.00E+00
2015,1.16E+03
2016,6.95E+02
2017,6.56E+02
2018,-1.00E+00
2019,7.04E+02
2020,7.37E+02
2021,1.01E+03
2022,8.11E+02
2023,1.21E+03
2024,9.10E+02
2025,1.19E+03
2026,7.35E+02
2027,-1.00E+00
2028,7.30E+02
2029,7.71E+02
2030,1.16E+03
2031,1.35E+02
2032,9.92E+02
2033,6.86E+02
2034,5.62E+02
2035,9.29E+02
2036,5.01E+02
2037,6.54E+02
2038,7.40E+02
2039,1.41E+02
2040,1.95E+02
2041,1.18E+03
2042,1.21E+03
2043,7.70E+01
2044,1.30E+01
2045,9.10E+02
2046,1.93E+02
2047,1.04E+02
2048,4.30E+02
2049,1.21E+03
2050,4.54E+02
2051,-1.00E+00
2052,1.13E+03
2053,1.30E+01
2054,1.29E+02
2055,-1.00E+00
2056,3.64E+02
2057,1.92E+02
2058,-1.00E+00
2059,1.07E+03
2060,9.63E+02
2061,-1.00E+00
2062,-1.00E+00
2063,1.20E+03
2064,-1.00E+00
2065,-1.00E+00
2066,9.91E+02
2067,8.83E+02
2068,9.90E+01
2069,2.78E+02
2070,5.61E+02
2071,1.10E+03
2072,1.47E+02
2073,1.00E+00
2074,9.55E+02
2075,4.15E+02
2076,9.23E+02
2077,2.24E+02
2078,7.21E+02
2079,6.25E+02
2080,7.80E+01
2081,4.80E+01
2082,1.51E+02
2083,1.21E+03
2084,-1.00E+00
2085,-1.00E+00
2086,5.22E+02
2087,2.81E+02
2088,8.61E+02
2089,1.05E+03
2090,6.31E+02
2091,6.06E+02
2092,1.16E+03
2093,5.10E+02
2094,9.66E+02
2095,2.57E+02
2096,2.60E+01
2097,2.08E+02
2098,4.07E+02
2099,6.73E+02
2100,9.91E+02
2101,5.01E+02
2102,4.07E+02
2103,6.41E+02
2104,3.01E+02
2105,8.46E+02
2106,9.13E+02
2107,7.13E+02
2108,7.66E+02
2109,1.76E+02
2110,6.25E+02
2111,6.89E+02
2112,8.67E+02
2113,1.20E+03
2114,2.23E+02
2115,1.40E+02
2116,-1.00E+00
2117,1.17E+03
2118,8.78E+02
2119,7.95E+02
2120,3.27E+02
2121,5.41E+02
2122,4.67E+02
2123,8.15E+02
2124,3.61E+02
2125,-1.00E+00
2126,1.06E+02
2127,9.79E+02
2128,9.91E+02
2129,1.56E+02
2130,1.08E+03
2131,4.12E+02
2132,7.92E+02
2133,9.24E+02
2134,4.23E+02
2135,2.55E+02
2136,4.65E+02
2137,1.12E+03
2138,-1.00E+00
2139,1.08E+03
2140,5.70E+01
2141,1.10E+03
2142,-1.00E+00
2143,1.96E+02
2144,1.13E+03
2145,8.38E+02
2146,4.17E+02
2147,-1.00E+00
2148,5.42E+02
2149,5.72E+02
2150,4.76E+02
2151,1.30E+01
2152,-1.00E+00
2153,6.97E+02
2154,7.30E+02
2155,1.10E+03
2156,6.61E+02
2157,1.11E+03
2158,3.59E+02
2159,9.83E+02
2160,9.67E+02
2161,4.27E+02
2162,3.09E+02
2163,4.11E+02
2164,9.00E+02
2165,6.88E+02
2166,1.06E+03
2167,5.58E+02
2168,-1.00E+00
2169,3.99E+02
2170,7.75E+02
2171,1.95E+02
2172,3.58E+02
2173,2.64E+02
2174,1.16E+03
2175,5.54E+02
2176,-1.00E+00
2177,7.26E+02
2178,2.93E+02
2179,4.73E+02
2180,4.71E+02
2181,-1.00E+00
2182,4.40E+02
2183,1.10E+03
2184,5.40E+02
2185,-1.00E+00
2186,7.52E+02
2187,6.20E+01
2188,5.26E+02
2189,-1.00E+00
2190,2.41E+02
2191,1.18E+03
2192,1.13E+03
2193,9.29E+02
2194,5.63E+02
2195,6.71E+02
2196,1.18E+03
2197,5.96E+02
2198,1.16E+03
2199,-1.00E+00
2200,1.15E+03
2201,6.57E+02
2202,5.47E+02
2203,1.16E+03
2204,6.94E+02
2205,-1.00E+00
2206,1.17E+03
2207,1.04E+03
2208,9.68E+02
2209,8.44E+02
2210,4.06E+02
2211,4.46E+02
2212,1.61E+02
2213,1.12E+03
2214,8.57E+02
2215,9.92E+02
2216,1.86E+02
2217,8.00E+02
2218,2.00E+01
2219,1.00E+02
2220,8.36E+02
2221,1.40E+02
2222,5.02E+02
2223,1.07E+03
2224,5.24E+02
2225,1.01E+02
2226,2.98E+02
2227,2.66E+02
2228,4.31E+02
2229,-1.00E+00
2230,1.19E+03
2231,9.42E+02
2232,-1.00E+00
2233,9.77E+02
2234,-1.00E+00
2235,2.58E+02
2236,8.08E+02
2237,2.68E+02
2238,6.25E+02
2239,6.26E+02
2240,1.64E+02
2241,1.63E+02
2242,7.61E+02
2243,-1.00E+00
2244,5.51E+02
2245,1.15E+02
2246,6.50E+02
2247,4.89E+02
2248,-1.00E+00
2249,1.37E+02
2250,8.00E+00
2251,2.00E+02
2252,-1.00E+00
2253,5.86E+02
2254,7.65E+02
2255,3.97E+02
2256,3.52E+02
2257,8.78E+02
2258,3.75E+02
2259,5.00E+00
2260,5.15E+02
2261,6.90E+02
2262,1.08E+03
2263,7.78E+02
2264,-1.00E+00
2265,3.88E+02
2266,1.17E+03
2267,6.34E+02
2268,9.14E+02
2269,9.90E+01
2270,1.41E+02
2271,6.06E+02
2272,5.86E+02
2273,-1.00E+00
2274,9.19E+02
2275,4.11E+02
2276,1.67E+02
2277,-1.00E+00
2278,2.00E+02
2279,6.88E+02
2280,-1.00E+00
2281,2.53E+02
2282,-1.00E+00
2283,5.74E+02
2284,1.10E+03
2285,-1.00E+00
2286,8.96E+02
2287,8.21E+02
2288,1.64E+02
2289,3.76E+02
2290,7.67E+02
2291,8.88E+02
2292,9.61E+02
2293,1.04E+03
2294,2.10E+01
2295,1.13E+03
2296,1.17E+03
2297,6.26E+02
2298,1.84E+02
2299,5.01E+02
2300,6.92E+02
2301,1.05E+03
2302,2.06E+02
2303,1.18E+02
2304,1.03E+03
2305,5.63E+02
2306,6.06E+02
2307,1.53E+02
2308,2.56E+02
2309,1.15E+03
2310,-1.00E+00
2311,6.24E+02
2312,5.37E+02
2313,2.51E+02
2314,1.97E+02
2315,4.73E+02
2316,1.19E+03
2317,1.10E+03
2318,-1.00E+00
2319,2.90E+01
2320,1.15E+02
2321,1.05E+03
2322,5.31E+02
2323,3.22E+02
2324,8.08E+02
2325,4.41E+02
2326,1.18E+03
2327,7.97E+02
2328,1.11E+03
2329,4.54E+02
2330,1.08E+03
2331,8.45E+02
2332,7.16E+02
2333,7.19E+02
2334,1.08E+03
2335,8.07E+02
2336,7.96E+02
2337,-1.00E+00
2338,2.68E+02
2339,-1.00E+00
2340,1.18E+03
2341,9.58E+02
2342,1.18E+02
2343,4.52E+02
2344,3.85E+02
2345,9.01E+02
2346,5.62E+02
2347,1.16E+03
2348,8.58E+02
2349,2.67E+02
2350,1.10E+03
2351,4.61E+02
2352,8.36E+02
2353,4.91E+02
2354,2.54E+02
2355,-1.00E+00
2356,1.19E+03
2357,1.19E+03
2358,3.74E+02
2359,3.62E+02
2360,1.09E+03
2361,4.78E+02
2362,6.60E+02
2363,5.00E+01
2364,9.46E+02
2365,3.31E+02
2366,9.17E+02
2367,8.42E+02
2368,-1.00E+00
2369,1.05E+03
2370,9.12E+02
2371,6.99E+02
2372,4.50E+01
2373,5.97E+02
2374,9.10E+02
2375,6.05E+02
2376,1.11E+03
2377,9.90E+01
2378,8.24E+02
2379,-1.00E+00
2380,7.53E+02
2381,9.00E+01
2382,9.07E+02
2383,-1.00E+00
2384,-1.00E+00
2385,6.30E+02
2386,7.12E+02
2387,2.93E+02
2388,6.70E+01
2389,4.01E+02
2390,1.10E+03
2391,7.98E+02
2392,3.40E+01
2393,4.54E+02
2394,4.42E+02
2395,6.46E+02
2396,6.01E+02
2397,9.45E+02
2398,-1.00E+00
2399,8.51E+02
2400,5.63E+02
2401,7.19E+02
2402,8.91E+02
2403,5.20E+02
2404,1.16E+03
2405,6.92E+02
2406,5.78E+02
2407,5.97E+02
2408,4.87E+02
2409,4.90E+01
2410,7.26E+02
2411,6.35E+02
2412,9.83E+02
2413,6.10E+01
2414,-1.00E+00
2415,9.65E+02
2416,2.87E+02
2417,1.56E+02
2418,1.12E+03
2419,7.08E+02
2420,6.01E+02
2421,6.06E+02
2422,1.16E+03
2423,1.49E+02
2424,2.35E+02
2425,3.68E+02
2426,-1.00E+00
2427,6.60E+01
2428,8.95E+02
2429,1.13E+03
2430,1.17E+03
2431,9.30E+01
2432,9.33E+02
2433,3.23E+02
2434,5.07E+02
2435,2.30E+01
2436,-1.00E+00
2437,2.50E+02
2438,1.70E+02
2439,1.12E+03
2440,9.63E+02
2441,9.28E+02
2442,9.25E+02
2443,6.23E+02
2444,1.16E+02
2445,1.03E+02
2446,5.34E+02
2447,1.28E+02
2448,-1.00E+00
2449,1.11E+02
2450,-1.00E+00
2451,5.84E+02
2452,4.80E+02
2453,9.99E+02
2454,9.59E+02
2455,1.40E+01
2456,5.45E+02
2457,3.25E+02
2458,1.20E+03
2459,1.14E+03
2460,5.62E+02
2461,7.35E+02
2462,5.82E+02
2463,-1.00E+00
2464,8.14E+02
2465,8.26E+02
2466,-1.00E+00
2467,1.07E+03
2468,1.03E+03
2469,1.20E+03
2470,-1.00E+00
2471,7.26E+02
2472,8.49E+02
2473,1.78E+02
2474,2.20E+02
2475,3.86E+02
2476,1.01E+03
2477,-1.00E+00
2478,9.29E+02
2479,9.94E+02
2480,3.12E+02
2481,-1.00E+00
2482,3.05E+02
2483,2.35E+02
2484,-1.00E+00
2485,6.84E+02
2486,1.02E+03
2487,1.18E+03
2488,1.16E+03
2489,1.44E+02
2490,7.50E+02
2491,7.22E+02
2492,-1.00E+00
2493,9.19E+02
2494,1.05E+03
2495,4.04E+02
2496,1.15E+03
2497,-1.00E+00
2498,1.99E+02
2499,6.58E+02
2500,9.47E+02
2501,-1.00E+00
2502,9.27E+02
2503,-1.00E+00
2504,5.75E+02
2505,4.95E+02
2506,1.12E+03
2507,4.00E+01
2508,-1.00E+00
2509,-1.00E+00
2510,7.67E+02
2511,3.85E+02
2512,1.15E+03
2513,8.10E+02
2514,4.00E+02
2515,-1.00E+00
2516,1.17E+03
2517,6.36E+02
2518,8.70E+02
2519,-1.00E+00
2520,-1.00E+00
2521,5.09E+02
2522,1.19E+03
2523,6.52E+02
2524,6.88E+02
2525,3.55E+02
2526,6.80E+01
2527,2.98E+02
2528,2.41E+02
2529,1.30E+01
2530,-1.00E+00
2531,7.98E+02
2532,1.12E+03
2533,-1.00E+00
2534,3.28E+02
2535,2.84E+02
2536,-1.00E+00
2537,9.54E+02
2538,5.60E+02
2539,9.57E+02
2540,8.09E+02
2541,7.74E+02
2542,4.66E+02
2543,2.29E+02
2544,2.54E+02
2545,9.10E+02
2546,3.97E+02
2547,1.21E+02
2548,-1.00E+00
2549,4.17E+02
2550,-1.00E+00
2551,7.35E+02
2552,1.14E+03
2553,-1.00E+00
2554,1.12E+02
2555,-1.00E+00
2556,1.17E+03
2557,9.70E+01
2558,5.24E+02
2559,2.71E+02
2560,-1.00E+00
2561,-1.00E+00
2562,2.04E+02
2563,7.88E+02
2564,5.34E+02
2565,3.41E+02
2566,1.18E+02
2567,8.00E+00
2568,4.25E+02
2569,4.65E+02
2570,5.90E+02
2571,9.00E+00
2572,1.07E+03
2573,7.91E+02
2574,9.45E+02
2575,5.25E+02
2576,1.32E+02
2577,1.50E+01
2578,4.25E+02
2579,3.01E+02
2580,8.64E+02
2581,1.28E+02
2582,8.67E+02
2583,6.89E+02
2584,1.01E+03
2585,1.07E+03
2586,8.61E+02
2587,-1.00E+00
2588,-1.00E+00
2589,7.24E+02
2590,-1.00E+00
2591,8.07E+02
2592,-1.00E+00
2593,1.20E+03
2594,3.81E+02
2595,3.20E+01
2596,-1.00E+00
2597,-1.00E+00
2598,8.35E+02
2599,6.50E+02
2600,7.85E+02
2601,-1.00E+00
2602,6.27E+02
2603,8.95E+02
2604,3.23E+02
2605,1.15E+03
2606,5.67E+02
2607,5.28E+02
2608,-1.00E+00
2609,5.16E+02
2610,1.04E+03
2611,1.13E+03
2612,5.12E+02
2613,5.10E+02
2614,1.55E+02
2615,6.88E+02
2616,4.03E+02
2617,2.76E+02
2618,7.10E+01
2619,4.66E+02
2620,3.10E+02
2621,6.06E+02
2622,4.18E+02
2623,1.01E+03
2624,6.52E+02
2625,1.08E+03
2626,2.72E+02
2627,6.37E+02
2628,4.23E+02
2629,8.84E+02
2630,7.78E+02
2631,1.48E+02
2632,4.67E+02
2633,3.48E+02
2634,8.15E+02
2635,5.69E+02
2636,9.00E+00
2637,1.19E+03
2638,8.20E+02
2639,9.91E+02
2640,1.57E+02
2641,7.14E+02
2642,5.62E+02
2643,1.10E+03
2644,-1.00E+00
2645,5.79E+02
2646,7.93E+02
2647,6.51E+02
2648,1.08E+03
2649,6.25E+02
2650,3.07E+02
2651,2.55E+02
2652,3.57E+02
2653,2.44E+02
2654,6.79E+02
2655,6.25E+02
2656,5.57E+02
2657,3.73E+02
2658,1.06E+03
2659,1.11E+03
2660,3.10E+01
2661,2.13E+02
2662,6.25E+02
2663,1.11E+03
2664,1.31E+02
2665,-1.00E+00
2666,2.49E+02
2667,1.18E+02
2668,4.67E+02
2669,7.40E+02
2670,1.03E+03
2671,8.78E+02
2672,6.25E+02
2673,7.58E+02
2674,2.48E+02
2675,9.62E+02
2676,2.08E+02
2677,5.11E+02
2678,6.93E+02
2679,2.79E+02
2680,-1.00E+00
2681,1.17E+03
2682,1.84E+02
2683,5.42E+02
2684,4.49E+02
2685,1.18E+03
2686,2.55E+02
2687,8.67E+02
2688,-1.00E+00
2689,-1.00E+00
2690,5.84E+02
2691,8.42E+02
2692,7.32E+02
2693,-1.00E+00
2694,4.73E+02
2695,4.23E+02
2696,1.17E+03
2697,8.36E+02
2698,1.06E+03
2699,1.22E+02
2700,-1.00E+00
2701,8.15E+02
2702,1.19E+03
2703,3.73E+02
2704,-1.00E+00
2705,4.94E+02
2706,3.69E+02
2707,8.41E+02
2708,7.41E+02
2709,-1.00E+00
2710,4.69E+02
2711,5.64E+02
2712,4.01E+02
2713,3.71E+02
2714,1.10E+03
2715,8.25E+02
2716,9.07E+02
2717,1.12E+03
2718,1.08E+03
2719,2.21E+02
2720,2.96E+02
2721,3.25E+02
2722,-1.00E+00
2723,6.55E+02
2724,4.00E+01
2725,-1.00E+00
2726,5.50E+01
2727,1.06E+02
2728,-1.00E+00
2729,5.12E+02
2730,2.50E+02
2731,8.19E+02
2732,5.60E+02
2733,7.10E+02
2734,3.86E+02
2735,6.52E+02
2736,8.00E+00
2737,1.03E+03
2738,1.29E+02
2739,1.19E+03
2740,1.17E+03
2741,5.97E+02
2742,5.56E+02
2743,1.39E+02
2744,6.83E+02
2745,1.50E+02
2746,4.68E+02
2747,5.52E+02
2748,-1.00E+00
2749,9.52E+02
2750,-1.00E+00
2751,8.46E+02
2752,4.20E+02
2753,-1.00E+00
2754,1.20E+03
2755,3.11E+02
2756,1.08E+03
2757,1.16E+03
2758,7.41E+02
2759,1.59E+02
2760,-1.00E+00
2761,2.07E+02
2762,3.90E+02
2763,1.07E+03
2764,6.25E+02
2765,1.79E+02
2766,1.13E+03
2767,1.30E+01
2768,5.80E+01
2769,2.37E+02
2770,-1.00E+00
2771,6.43E+02
2772,-1.00E+00
2773,5.68E+02
2774,8.11E+02
2775,4.23E+02
2776,1.16E+03
2777,2.05E+02
2778,1.05E+03
2779,4.72E+02
2780,-1.00E+00
2781,1.20E+03
2782,6.18E+02
2783,5.88E+02
2784,3.27E+02
2785,5.12E+02
2786,8.82E+02
2787,1.03E+03
2788,1.08E+03
2789,5.40E+01
2790,1.28E+02
2791,4.14E+02
2792,8.41E+02
2793,7.29E+02
2794,6.24E+02
2795,6.25E+02
2796,8.00E+00
2797,9.03E+02
2798,8.41E+02
2799,3.74E+02
2800,-1.00E+00
2801,-1.00E+00
2802,3.81E+02
2803,-1.00E+00
2804,9.31E+02
2805,4.80E+01
2806,1.15E+03
2807,-1.00E+00
2808,5.65E+02
2809,8.91E+02
2810,7.35E+02
2811,9.29E+02
2812,-1.00E+00
2813,2.56E+02
2814,7.76E+02
2815,4.98E+02
2816,1.19E+03
2817,6.43E+02
2818,4.26E+02
2819,7.15E+02
2820,2.43E+02
2821,5.46E+02
2822,6.76E+02
2823,7.51E+02
2824,3.00E+01
2825,7.12E+02
2826,-1.00E+00
2827,5.66E+02
2828,4.51E+02
2829,5.62E+02
2830,4.88E+02
2831,1.21E+03
2832,5.20E+02
2833,-1.00E+00
2834,2.58E+02
2835,4.63E+02
2836,9.91E+02
2837,8.25E+02
2838,2.09E+02
2839,1.01E+03
2840,6.06E+02
2841,-1.00E+00
2842,1.07E+03
2843,1.00E+03
2844,1.02E+03
2845,1.12E+03
2846,-1.00E+00
2847,1.05E+03
2848,8.88E+02
2849,8.59E+02
2850,-1.00E+00
2851,8.89E+02
2852,1.20E+03
2853,-1.00E+00
2854,8.81E+02
2855,4.47E+02
